DBA       7.00   36000.  -2.0000  0.4459 -0.0074 u' 
DBA       7.00   37000.  -2.0000  0.4672 -0.0098 u' 
DBA       7.00   38000.  -2.0000  0.4952 -0.0131 u' 
DBA       7.00   39000.  -2.0000  0.5315 -0.0172 u' 
DBA       7.00   40000.  -2.0000  0.5728 -0.0222 u' 
DBA       7.50   11000.  -2.0000  0.7909  0.0248 u' 
DBA       7.50   12000.  -2.0000  0.6916  0.0381 u' 
DBA       7.50   13000.  -2.0000  0.6544  0.0401 u' 
DBA       7.50   14000.  -2.0000  0.6959  0.0356 u' 
DBA       7.50   15000.  -2.0000  0.7588  0.0245 u' 
DBA       7.50   16000.  -2.0000  0.8029  0.0118 u' 
DBA       7.50   17000.  -2.0000  0.7796  0.0059 u' 
DBA       7.50   18000.  -2.0000  0.6949  0.0066 u' 
DBA       7.50   19000.  -2.0000  0.5722  0.0129 u' 
DBA       7.50   20000.  -2.0000  0.4128  0.0292 u' 
DBA       7.50   21000.  -2.0000  0.3191  0.0418 u' 
DBA       7.50   22000.  -2.0000  0.3753  0.0251 u' 
DBA       7.50   23000.  -2.0000  0.4205  0.0144 u' 
DBA       7.50   24000.  -2.0000  0.3972  0.0115 u' 
DBA       7.50   25000.  -2.0000  0.3861  0.0095 u' 
DBA       7.50   26000.  -2.0000  0.3839  0.0075 u' 
DBA       7.50   27000.  -2.0000  0.3850  0.0057 u' 
DBA       7.50   28000.  -2.0000  0.3873  0.0035 u' 
DBA       7.50   29000.  -2.0000  0.3945  0.0023 u' 
DBA       7.50   30000.  -2.0000  0.3966  0.0013 u' 
DBA       7.50   31000.  -2.0000  0.3942  0.0012 u' 
DBA       7.50   32000.  -2.0000  0.3980  0.0005 u' 
DBA       7.50   33000.  -2.0000  0.4026 -0.0002 u' 
DBA       7.50   34000.  -2.0000  0.4087 -0.0010 u' 
DBA       7.50   35000.  -2.0000  0.4168 -0.0020 u' 
DBA       7.50   36000.  -2.0000  0.4275 -0.0032 u' 
DBA       7.50   37000.  -2.0000  0.4416 -0.0049 u' 
DBA       7.50   38000.  -2.0000  0.4606 -0.0072 u' 
DBA       7.50   39000.  -2.0000  0.4866 -0.0102 u' 
DBA       7.50   40000.  -2.0000  0.5165 -0.0141 u' 
DBA       8.00   11000.  -2.0000  0.8531  0.0211 u' 
DBA       8.00   12000.  -2.0000  0.7172  0.0347 u' 
DBA       8.00   13000.  -2.0000  0.6472  0.0358 u' 
DBA       8.00   14000.  -2.0000  0.6728  0.0323 u' 
DBA       8.00   15000.  -2.0000  0.7194  0.0254 u' 
DBA       8.00   16000.  -2.0000  0.7590  0.0154 u' 
DBA       8.00   17000.  -2.0000  0.7618  0.0077 u' 
DBA       8.00   18000.  -2.0000  0.7039  0.0062 u' 
DBA       8.00   19000.  -2.0000  0.6145  0.0098 u' 
DBA       8.00   20000.  -2.0000  0.5018  0.0182 u' 
DBA       8.00   21000.  -2.0000  0.3699  0.0333 u' 
DBA       8.00   22000.  -2.0000  0.3043  0.0410 u' 
DBA       8.00   23000.  -2.0000  0.3403  0.0313 u' 
DBA       8.00   24000.  -2.0000  0.3736  0.0217 u' 
DBA       8.00   25000.  -2.0000  0.3707  0.0165 u' 
DBA       8.00   26000.  -2.0000  0.3684  0.0134 u' 
DBA       8.00   27000.  -2.0000  0.3701  0.0110 u' 
DBA       8.00   28000.  -2.0000  0.3738  0.0089 u' 
DBA       8.00   29000.  -2.0000  0.3778  0.0072 u' 
DBA       8.00   30000.  -2.0000  0.3880  0.0053 u' 
DBA       8.00   31000.  -2.0000  0.3925  0.0041 u' 
DBA       8.00   32000.  -2.0000  0.3909  0.0038 u' 
DBA       8.00   33000.  -2.0000  0.3956  0.0030 u' 
DBA       8.00   34000.  -2.0000  0.4009  0.0022 u' 
DBA       8.00   35000.  -2.0000  0.4077  0.0014 u' 
DBA       8.00   36000.  -2.0000  0.4155  0.0005 u' 
DBA       8.00   37000.  -2.0000  0.4252 -0.0007 u' 
DBA       8.00   38000.  -2.0000  0.4377 -0.0021 u' 
DBA       8.00   39000.  -2.0000  0.4540 -0.0041 u' 
DBA       8.00   40000.  -2.0000  0.4729 -0.0067 u' 
DBA       8.50   11000.  -2.0000  0.9235  0.0172 u' 
DBA       8.50   12000.  -2.0000  0.7423  0.0315 u' 
DBA       8.50   13000.  -2.0000  0.6455  0.0326 u' 
DBA       8.50   14000.  -2.0000  0.6538  0.0313 u' 
DBA       8.50   15000.  -2.0000  0.6859  0.0248 u' 
DBA       8.50   16000.  -2.0000  0.7215  0.0174 u' 
DBA       8.50   17000.  -2.0000  0.7347  0.0092 u' 
DBA       8.50   18000.  -2.0000  0.7059  0.0055 u' 
DBA       8.50   19000.  -2.0000  0.6376  0.0070 u' 
DBA       8.50   20000.  -2.0000  0.5478  0.0118 u' 
DBA       8.50   21000.  -2.0000  0.4568  0.0210 u' 
DBA       8.50   22000.  -2.0000  0.3630  0.0346 u' 
DBA       8.50   23000.  -2.0000  0.2930  0.0417 u' 
DBA       8.50   24000.  -2.0000  0.2949  0.0380 u' 
DBA       8.50   25000.  -2.0000  0.3264  0.0301 u' 
DBA       8.50   26000.  -2.0000  0.3425  0.0230 u' 
DBA       8.50   27000.  -2.0000  0.3503  0.0179 u' 
DBA       8.50   28000.  -2.0000  0.3574  0.0145 u' 
DBA       8.50   29000.  -2.0000  0.3639  0.0120 u' 
DBA       8.50   30000.  -2.0000  0.3697  0.0102 u' 
DBA       8.50   31000.  -2.0000  0.3815  0.0080 u' 
DBA       8.50   32000.  -2.0000  0.3877  0.0068 u' 
DBA       8.50   33000.  -2.0000  0.3873  0.0057 u' 
DBA       8.50   34000.  -2.0000  0.3932  0.0054 u' 
DBA       8.50   35000.  -2.0000  0.3994  0.0046 u' 
DBA       8.50   36000.  -2.0000  0.4059  0.0037 u' 
DBA       8.50   37000.  -2.0000  0.4134  0.0029 u' 
DBA       8.50   38000.  -2.0000  0.4233  0.0019 u' 
DBA       8.50   39000.  -2.0000  0.4349  0.0007 u' 
DBA       8.50   40000.  -2.0000  0.4465 -0.0008 u' 
DBA       9.00   11000.  -2.0000  0.9931  0.0133 u' 
DBA       9.00   12000.  -2.0000  0.7701  0.0279 u' 
DBA       9.00   13000.  -2.0000  0.6461  0.0302 u' 
DBA       9.00   14000.  -2.0000  0.6413  0.0289 u' 
DBA       9.00   15000.  -2.0000  0.6597  0.0256 u' 
DBA       9.00   16000.  -2.0000  0.6874  0.0184 u' 
DBA       9.00   17000.  -2.0000  0.7035  0.0115 u' 
DBA       9.00   18000.  -2.0000  0.6923  0.0048 u' 
DBA       9.00   19000.  -2.0000  0.6491  0.0033 u' 
DBA       9.00   20000.  -2.0000  0.5825  0.0070 u' 
DBA       9.00   21000.  -2.0000  0.5071  0.0134 u' 
DBA       9.00   22000.  -2.0000  0.4355  0.0176 u' 
DBA       9.00   23000.  -2.0000  0.3630  0.0384 u' 
DBA       9.00   24000.  -2.0000  0.2937  0.0565 u' 
DBA       9.00   25000.  -2.0000  0.2629  0.0493 u' 
DBA       9.00   26000.  -2.0000  0.2772  0.0361 u' 
DBA       9.00   27000.  -2.0000  0.3043  0.0266 u' 
DBA       9.00   28000.  -2.0000  0.3264  0.0209 u' 
DBA       9.00   29000.  -2.0000  0.3412  0.0171 u' 
DBA       9.00   30000.  -2.0000  0.3530  0.0144 u' 
DBA       9.00   31000.  -2.0000  0.3625  0.0134 u' 
