 4.00  4300.  0.0  2.0   2.5708   -4.4120   4.4626  -1.5061   0.0689   0.0114 PC TESS
 4.50  4300.  0.0  2.0   1.7999   -2.6968   2.8655  -0.9885   0.0528   0.0095 PC TESS
 5.00  4300.  0.0  2.0   1.5555   -1.8725   1.8565  -0.6216   0.0387   0.0085 PC TESS
 5.50  4300.  0.0  2.0   1.6430   -1.9062   1.7199  -0.5693   0.0288   0.0109 PC TESS
 6.00  4300.  0.0  2.0   1.6167   -1.8187   1.5513  -0.5139   0.0213   0.0124 PC TESS
 2.50  4400.  0.0  2.0   9.1289  -16.4379  14.2759  -4.5011   0.1630   0.0220 PC TESS
 3.00  4400.  0.0  2.0   5.5820  -10.0748   9.1906  -2.9829   0.1203   0.0194 PC TESS
 3.50  4400.  0.0  2.0   3.5981   -6.3312   6.0584  -2.0074   0.0932   0.0141 PC TESS
 4.00  4400.  0.0  2.0   2.5724   -4.4162   4.4675  -1.5137   0.0685   0.0123 PC TESS
 4.50  4400.  0.0  2.0   1.9561   -3.2347   3.4959  -1.2260   0.0526   0.0105 PC TESS
 5.00  4400.  0.0  2.0   1.3510   -1.6381   1.7858  -0.6186   0.0390   0.0080 PC TESS
 5.50  4400.  0.0  2.0   1.4865   -1.6973   1.6282  -0.5474   0.0287   0.0102 PC TESS
 6.00  4400.  0.0  2.0   1.4840   -1.5363   1.3182  -0.4321   0.0212   0.0112 PC TESS
 2.50  4500.  0.0  2.0   8.6835  -15.5075  13.4282  -4.2243   0.1619   0.0186 PC TESS
 3.00  4500.  0.0  2.0   5.1854   -9.2350   8.4149  -2.7271   0.1195   0.0162 PC TESS
 3.50  4500.  0.0  2.0   3.6370   -6.4122   6.1327  -2.0393   0.0926   0.0149 PC TESS
 4.00  4500.  0.0  2.0   2.5016   -4.2640   4.3282  -1.4739   0.0681   0.0121 PC TESS
 4.50  4500.  0.0  2.0   1.9535   -3.2111   3.4385  -1.1957   0.0523   0.0098 PC TESS
 5.00  4500.  0.0  2.0   1.3574   -1.8019   2.0760  -0.7447   0.0388   0.0092 PC TESS
 5.50  4500.  0.0  2.0   1.3189   -1.4253   1.4717  -0.5046   0.0285   0.0092 PC TESS
 6.00  4500.  0.0  2.0   1.3509   -1.3442   1.2235  -0.4078   0.0212   0.0103 PC TESS
 2.50  4600.  0.0  2.0   8.7240  -15.5841  13.4841  -4.2446   0.1610   0.0188 PC TESS
 3.00  4600.  0.0  2.0   5.5547  -10.0048   9.1163  -2.9688   0.1188   0.0193 PC TESS
 3.50  4600.  0.0  2.0   3.4983   -6.0958   5.8240  -1.9370   0.0922   0.0137 PC TESS
 4.00  4600.  0.0  2.0   2.4817   -4.2099   4.2705  -1.4591   0.0679   0.0121 PC TESS
 4.50  4600.  0.0  2.0   1.8754   -3.0350   3.2719  -1.1452   0.0528   0.0095 PC TESS
 5.00  4600.  0.0  2.0   1.4673   -2.2346   2.6174  -0.9580   0.0387   0.0100 PC TESS
 5.50  4600.  0.0  2.0   1.1750   -1.2897   1.4912  -0.5374   0.0285   0.0090 PC TESS
 6.00  4600.  0.0  2.0   1.2476   -1.2186   1.1998  -0.4097   0.0211   0.0099 PC TESS
 2.50  4700.  0.0  2.0   9.1570  -16.5035  14.3136  -4.5229   0.1607   0.0223 PC TESS
 3.00  4700.  0.0  2.0   5.5607  -10.0102   9.1087  -2.9679   0.1185   0.0192 PC TESS
 3.50  4700.  0.0  2.0   3.6038   -6.3120   6.0136  -2.0043   0.0921   0.0147 PC TESS
 4.00  4700.  0.0  2.0   2.4517   -4.1291   4.1825  -1.4320   0.0678   0.0119 PC TESS
 4.50  4700.  0.0  2.0   1.8765   -3.0237   3.2533  -1.1435   0.0529   0.0095 PC TESS
 5.00  4700.  0.0  2.0   1.5260   -2.3718   2.7345  -0.9935   0.0388   0.0096 PC TESS
 5.50  4700.  0.0  2.0   1.1600   -1.4148   1.7535  -0.6594   0.0284   0.0098 PC TESS
 6.00  4700.  0.0  2.0   1.1185   -1.0192   1.1111  -0.3943   0.0213   0.0091 PC TESS
 2.50  4800.  0.0  2.0   8.8013  -15.7777  13.6666  -4.3161   0.1607   0.0192 PC TESS
