step,q,iangle,r1,velocity_scale,chisq
9834,1.84426,54.1419,0.110015,391.25,171.102
9835,1.84426,54.1419,0.110015,391.25,171.102
9836,1.73537,54.6399,0.111193,386.017,171.01
9837,1.73537,54.6399,0.111193,386.017,171.01
9838,1.73537,54.6399,0.111193,386.017,171.01
9839,1.73537,54.6399,0.111193,386.017,171.01
9840,1.72357,54.8228,0.112671,382.587,171.111
9841,1.72357,54.8228,0.112671,382.587,171.111
9842,1.72357,54.8228,0.112671,382.587,171.111
9843,1.72357,54.8228,0.112671,382.587,171.111
9844,1.65966,57.3788,0.110306,379.524,171.658
9845,1.65966,57.3788,0.110306,379.524,171.658
9846,1.64263,56.3418,0.114843,386.047,171.961
9847,1.64263,56.3418,0.114843,386.047,171.961
9848,1.64263,56.3418,0.114843,386.047,171.961
9849,1.64263,56.3418,0.114843,386.047,171.961
9850,1.64263,56.3418,0.114843,386.047,171.961
9851,1.71045,55.6914,0.115514,388.067,174.049
9852,1.71045,55.6914,0.115514,388.067,174.049
9853,1.78313,56.3766,0.112788,394.668,172.769
9854,1.78313,56.3766,0.112788,394.668,172.769
9855,1.78313,56.3766,0.112788,394.668,172.769
9856,1.78313,56.3766,0.112788,394.668,172.769
9857,1.82677,55.1491,0.114674,410.913,176.082
9858,1.87135,53.5534,0.108487,414.995,172.053
9859,1.87135,53.5534,0.108487,414.995,172.053
9860,1.9507,53.8555,0.108919,394.542,171.3
9861,1.9507,53.8555,0.108919,394.542,171.3
9862,1.9507,53.8555,0.108919,394.542,171.3
9863,1.9507,53.8555,0.108919,394.542,171.3
9864,2.00714,53.4105,0.107528,387.98,171.476
9865,2.00714,53.4105,0.107528,387.98,171.476
9866,2.00714,53.4105,0.107528,387.98,171.476
9867,1.97555,53.619,0.110687,377.001,173.223
9868,1.97555,53.619,0.110687,377.001,173.223
9869,1.97555,53.619,0.110687,377.001,173.223
9870,1.97555,53.619,0.110687,377.001,173.223
9871,2.03425,53.2715,0.106495,349.632,172.645
9872,2.03425,53.2715,0.106495,349.632,172.645
9873,2.03425,53.2715,0.106495,349.632,172.645
9874,2.03425,53.2715,0.106495,349.632,172.645
9875,2.03425,53.2715,0.106495,349.632,172.645
9876,2.03425,53.2715,0.106495,349.632,172.645
9877,1.97996,54.8063,0.107065,356.033,171.307
9878,1.97996,54.8063,0.107065,356.033,171.307
9879,1.97996,54.8063,0.107065,356.033,171.307
9880,1.97996,54.8063,0.107065,356.033,171.307
9881,1.97996,54.8063,0.107065,356.033,171.307
9882,1.97996,54.8063,0.107065,356.033,171.307
9883,1.91856,55.6686,0.110198,369.468,172.585
9884,1.91856,55.6686,0.110198,369.468,172.585
9885,1.91856,55.6686,0.110198,369.468,172.585
9886,1.83859,54.2087,0.113003,365.333,173.2
9887,1.83859,54.2087,0.113003,365.333,173.2
9888,1.83859,54.2087,0.113003,365.333,173.2
9889,1.82656,55.3558,0.111756,366.107,172.483
9890,1.82656,55.3558,0.111756,366.107,172.483
9891,1.7502,54.2327,0.11547,368.891,174.106
9892,1.69227,52.9226,0.116504,363.622,173.052
9893,1.69227,52.9226,0.116504,363.622,173.052
9894,1.69227,52.9226,0.116504,363.622,173.052
9895,1.69227,52.9226,0.116504,363.622,173.052
9896,1.69227,52.9226,0.116504,363.622,173.052
9897,1.69227,52.9226,0.116504,363.622,173.052
9898,1.69227,52.9226,0.116504,363.622,173.052
9899,1.69227,52.9226,0.116504,363.622,173.052
9900,1.69227,52.9226,0.116504,363.622,173.052
9901,1.65811,53.9891,0.11328,375.905,172.539
9902,1.56308,53.8656,0.1148,383.663,173.276
9903,1.56308,53.8656,0.1148,383.663,173.276
9904,1.56308,53.8656,0.1148,383.663,173.276
9905,1.52606,54.3882,0.11731,401.526,171.07
9906,1.52606,54.3882,0.11731,401.526,171.07
9907,1.38921,54.8384,0.119684,390.165,172.138
9908,1.38921,54.8384,0.119684,390.165,172.138
9909,1.38921,54.8384,0.119684,390.165,172.138
9910,1.40753,55.8974,0.120156,390.251,172.08
9911,1.42464,56.3099,0.11965,390.735,171.973
9912,1.42464,56.3099,0.11965,390.735,171.973
9913,1.42464,56.3099,0.11965,390.735,171.973
9914,1.42464,56.3099,0.11965,390.735,171.973
9915,1.42464,56.3099,0.11965,390.735,171.973
9916,1.42464,56.3099,0.11965,390.735,171.973
9917,1.42464,56.3099,0.11965,390.735,171.973
9918,1.42464,56.3099,0.11965,390.735,171.973
9919,1.42464,56.3099,0.11965,390.735,171.973
9920,1.42464,56.3099,0.11965,390.735,171.973
9921,1.42464,56.3099,0.11965,390.735,171.973
9922,1.42464,56.3099,0.11965,390.735,171.973
9923,1.42464,56.3099,0.11965,390.735,171.973
9924,1.3647,56.293,0.120842,380.684,172.344
9925,1.3647,56.293,0.120842,380.684,172.344
9926,1.3647,56.293,0.120842,380.684,172.344
9927,1.3647,56.293,0.120842,380.684,172.344
9928,1.3647,56.293,0.120842,380.684,172.344
9929,1.3647,56.293,0.120842,380.684,172.344
9930,1.3647,56.293,0.120842,380.684,172.344
9931,1.3647,56.293,0.120842,380.684,172.344
9932,1.3647,56.293,0.120842,380.684,172.344
9933,1.3647,56.293,0.120842,380.684,172.344
9934,1.3647,56.293,0.120842,380.684,172.344
9935,1.3647,56.293,0.120842,380.684,172.344
9936,1.3647,56.293,0.120842,380.684,172.344
9937,1.3647,56.293,0.120842,380.684,172.344
9938,1.33925,56.4987,0.121657,378.983,172.512
9939,1.33925,56.4987,0.121657,378.983,172.512
9940,1.33925,56.4987,0.121657,378.983,172.512
9941,1.38993,56.6502,0.121339,375.966,173.349
9942,1.38993,56.6502,0.121339,375.966,173.349
9943,1.38993,56.6502,0.121339,375.966,173.349
9944,1.38993,56.6502,0.121339,375.966,173.349
9945,1.38993,56.6502,0.121339,375.966,173.349
9946,1.38993,56.6502,0.121339,375.966,173.349
9947,1.38993,56.6502,0.121339,375.966,173.349
9948,1.30393,57.2952,0.120013,372.567,172.971
9949,1.30417,56.4748,0.124692,391.085,173.858
9950,1.27892,55.9337,0.122998,392.496,172.416
9951,1.27892,55.9337,0.122998,392.496,172.416
9952,1.27892,55.9337,0.122998,392.496,172.416
9953,1.24703,55.1475,0.126736,386.063,173.729
9954,1.19127,55.3924,0.121344,385.27,177.401
9955,1.23165,56.4204,0.123969,394.792,172.229
9956,1.23165,56.4204,0.123969,394.792,172.229
9957,1.23165,56.4204,0.123969,394.792,172.229
9958,1.26136,54.9622,0.122893,395.781,172.933
9959,1.30913,54.9884,0.125449,393.412,173.573
9960,1.30913,54.9884,0.125449,393.412,173.573
9961,1.30913,54.9884,0.125449,393.412,173.573
9962,1.30913,54.9884,0.125449,393.412,173.573
9963,1.30913,54.9884,0.125449,393.412,173.573
9964,1.32427,55.2203,0.120473,394.057,172.835
9965,1.32427,55.2203,0.120473,394.057,172.835
9966,1.32427,55.2203,0.120473,394.057,172.835
9967,1.32427,55.2203,0.120473,394.057,172.835
9968,1.35286,55.1314,0.119591,406.065,172.414
9969,1.35286,55.1314,0.119591,406.065,172.414
9970,1.32288,55.7503,0.122317,390.656,172.31
9971,1.32288,55.7503,0.122317,390.656,172.31
9972,1.32288,55.7503,0.122317,390.656,172.31
9973,1.33554,54.8106,0.125625,383.817,174.54
9974,1.33554,54.8106,0.125625,383.817,174.54
9975,1.33554,54.8106,0.125625,383.817,174.54
9976,1.31575,53.9563,0.121694,384.389,174.019
9977,1.31575,53.9563,0.121694,384.389,174.019
9978,1.31575,53.9563,0.121694,384.389,174.019
9979,1.31021,54.938,0.121639,370.464,173.528
9980,1.40593,53.6809,0.119996,359.416,174.621
9981,1.40593,53.6809,0.119996,359.416,174.621
9982,1.33366,54.8576,0.123853,382.299,172.988
9983,1.33366,54.8576,0.123853,382.299,172.988
9984,1.33366,54.8576,0.123853,382.299,172.988
9985,1.33366,54.8576,0.123853,382.299,172.988
9986,1.33366,54.8576,0.123853,382.299,172.988
9987,1.33366,54.8576,0.123853,382.299,172.988
9988,1.30054,55.2119,0.118754,376.836,176.033
9989,1.30054,55.2119,0.118754,376.836,176.033
9990,1.30054,55.2119,0.118754,376.836,176.033
9991,1.30054,55.2119,0.118754,376.836,176.033
9992,1.30054,55.2119,0.118754,376.836,176.033
9993,1.30054,55.2119,0.118754,376.836,176.033
9994,1.2947,54.6419,0.124604,363.845,173.472
9995,1.2947,54.6419,0.124604,363.845,173.472
9996,1.2947,54.6419,0.124604,363.845,173.472
9997,1.2947,54.6419,0.124604,363.845,173.472
9998,1.2947,54.6419,0.124604,363.845,173.472
9999,1.2947,54.6419,0.124604,363.845,173.472
10000,1.2947,54.6419,0.124604,363.845,173.472
10001,1.2947,54.6419,0.124604,363.845,173.472
10002,1.2947,54.6419,0.124604,363.845,173.472
10003,1.2947,54.6419,0.124604,363.845,173.472
10004,1.2947,54.6419,0.124604,363.845,173.472
10005,1.2947,54.6419,0.124604,363.845,173.472
10006,1.2947,54.6419,0.124604,363.845,173.472
10007,1.2947,54.6419,0.124604,363.845,173.472
10008,1.2947,54.6419,0.124604,363.845,173.472
10009,1.2947,54.6419,0.124604,363.845,173.472
10010,1.2947,54.6419,0.124604,363.845,173.472
10011,1.2947,54.6419,0.124604,363.845,173.472
10012,1.2947,54.6419,0.124604,363.845,173.472
10013,1.30239,55.3844,0.121474,380.626,173.184
10014,1.30239,55.3844,0.121474,380.626,173.184
10015,1.30239,55.3844,0.121474,380.626,173.184
10016,1.30239,55.3844,0.121474,380.626,173.184
10017,1.34853,56.0851,0.118844,381.005,173.003
10018,1.34853,56.0851,0.118844,381.005,173.003
10019,1.34853,56.0851,0.118844,381.005,173.003
10020,1.34853,56.0851,0.118844,381.005,173.003
10021,1.34853,56.0851,0.118844,381.005,173.003
10022,1.37836,55.7687,0.11703,405.981,173.258
10023,1.37836,55.7687,0.11703,405.981,173.258
10024,1.37836,55.7687,0.11703,405.981,173.258
10025,1.37836,55.7687,0.11703,405.981,173.258
10026,1.37836,55.7687,0.11703,405.981,173.258
10027,1.37836,55.7687,0.11703,405.981,173.258
10028,1.3295,56.2137,0.124076,400.06,173.5
10029,1.3295,56.2137,0.124076,400.06,173.5
10030,1.29709,58.6991,0.1219,409.856,171.741
10031,1.29709,58.6991,0.1219,409.856,171.741
10032,1.29709,58.6991,0.1219,409.856,171.741
10033,1.29709,58.6991,0.1219,409.856,171.741
10034,1.2151,60.216,0.119442,395.013,172.783
10035,1.2151,60.216,0.119442,395.013,172.783
10036,1.2151,60.216,0.119442,395.013,172.783
10037,1.2151,60.216,0.119442,395.013,172.783
10038,1.2151,60.216,0.119442,395.013,172.783
10039,1.2151,60.216,0.119442,395.013,172.783
10040,1.2151,60.216,0.119442,395.013,172.783
10041,1.2151,60.216,0.119442,395.013,172.783
10042,1.2151,60.216,0.119442,395.013,172.783
10043,1.2151,60.216,0.119442,395.013,172.783
10044,1.26944,58.831,0.1208,391.508,171.492
10045,1.27532,59.0805,0.117029,376.602,173.722
10046,1.27532,59.0805,0.117029,376.602,173.722
10047,1.27532,59.0805,0.117029,376.602,173.722
10048,1.20103,57.0431,0.122837,368.35,173.863
10049,1.20103,57.0431,0.122837,368.35,173.863
10050,1.20103,57.0431,0.122837,368.35,173.863
10051,1.20103,57.0431,0.122837,368.35,173.863
10052,1.16231,56.887,0.126319,382.244,173.177
10053,1.08082,56.8535,0.123079,385.694,178.766
10054,1.08082,56.8535,0.123079,385.694,178.766
10055,1.08082,56.8535,0.123079,385.694,178.766
10056,1.08082,56.8535,0.123079,385.694,178.766
10057,1.08362,57.9612,0.125472,414.062,173.48
10058,1.08362,57.9612,0.125472,414.062,173.48
10059,1.08362,57.9612,0.125472,414.062,173.48
10060,1.08362,57.9612,0.125472,414.062,173.48
10061,1.07561,58.2555,0.124504,391.191,175.071
10062,1.06933,57.5526,0.127115,400.376,173.832
10063,1.02399,58.703,0.12663,382.309,174.91
10064,1.02399,58.703,0.12663,382.309,174.91
10065,1.02399,58.703,0.12663,382.309,174.91
10066,1.02399,58.703,0.12663,382.309,174.91
10067,1.02399,58.703,0.12663,382.309,174.91
10068,1.02399,58.703,0.12663,382.309,174.91
10069,1.02399,58.703,0.12663,382.309,174.91
10070,1.02399,58.703,0.12663,382.309,174.91
10071,1.02399,58.703,0.12663,382.309,174.91
10072,1.02399,58.703,0.12663,382.309,174.91
10073,1.02399,58.703,0.12663,382.309,174.91
10074,1.00126,59.0668,0.127098,386.602,174.897
10075,1.00126,59.0668,0.127098,386.602,174.897
10076,1.00126,59.0668,0.127098,386.602,174.897
10077,1.00126,59.0668,0.127098,386.602,174.897
10078,0.97507,59.7028,0.128365,385.956,174.916
10079,0.961365,59.1219,0.128141,390.215,175.767
10080,0.961365,59.1219,0.128141,390.215,175.767
10081,1.00533,59.9201,0.131272,376.952,174.863
10082,1.00533,59.9201,0.131272,376.952,174.863
10083,1.00533,59.9201,0.131272,376.952,174.863
10084,1.00533,59.9201,0.131272,376.952,174.863
10085,1.00533,59.9201,0.131272,376.952,174.863
10086,1.00533,59.9201,0.131272,376.952,174.863
10087,1.00533,59.9201,0.131272,376.952,174.863
10088,1.00533,59.9201,0.131272,376.952,174.863
10089,1.01354,58.2484,0.132937,389.819,174.833
10090,1.01354,58.2484,0.132937,389.819,174.833
10091,1.13354,58.5074,0.123613,402.418,172.758
10092,1.13354,58.5074,0.123613,402.418,172.758
10093,1.13354,58.5074,0.123613,402.418,172.758
10094,1.13354,58.5074,0.123613,402.418,172.758
10095,1.13354,58.5074,0.123613,402.418,172.758
10096,1.13354,58.5074,0.123613,402.418,172.758
10097,1.14448,57.6519,0.12391,387.96,174.031
10098,1.14448,57.6519,0.12391,387.96,174.031
10099,1.22392,58.1677,0.121347,386.617,172.828
10100,1.22921,58.1902,0.119923,380.663,173.796
10101,1.22921,58.1902,0.119923,380.663,173.796
10102,1.22921,58.1902,0.119923,380.663,173.796
10103,1.22921,58.1902,0.119923,380.663,173.796
10104,1.22921,58.1902,0.119923,380.663,173.796
10105,1.17564,59.0974,0.120352,391.574,173.583
10106,1.17564,59.0974,0.120352,391.574,173.583
10107,1.2325,60.0031,0.121837,379.174,172.776
10108,1.2325,60.0031,0.121837,379.174,172.776
10109,1.2325,60.0031,0.121837,379.174,172.776
10110,1.21033,59.592,0.11704,374.694,176.637
10111,1.21033,59.592,0.11704,374.694,176.637
10112,1.21033,59.592,0.11704,374.694,176.637
10113,1.21033,59.592,0.11704,374.694,176.637
10114,1.20195,59.094,0.118599,369.73,175.312
10115,1.229,58.4976,0.116501,382.447,177.649
10116,1.26397,58.4454,0.124722,358.369,175.842
10117,1.26397,58.4454,0.124722,358.369,175.842
10118,1.35161,57.708,0.121916,362.249,174.971
10119,1.35161,57.708,0.121916,362.249,174.971
10120,1.35161,57.708,0.121916,362.249,174.971
10121,1.35161,57.708,0.121916,362.249,174.971
10122,1.35161,57.708,0.121916,362.249,174.971
10123,1.35161,57.708,0.121916,362.249,174.971
10124,1.26781,57.5251,0.11755,362.707,176.625
10125,1.26781,57.5251,0.11755,362.707,176.625
10126,1.26781,57.5251,0.11755,362.707,176.625
10127,1.26781,57.5251,0.11755,362.707,176.625
10128,1.26781,57.5251,0.11755,362.707,176.625
10129,1.26781,57.5251,0.11755,362.707,176.625
10130,1.26781,57.5251,0.11755,362.707,176.625
10131,1.26284,58.5033,0.125306,359.133,176.694
10132,1.18819,57.9079,0.122747,357.561,174.528
10133,1.18762,59.1577,0.124671,348.404,174.222
10134,1.18762,59.1577,0.124671,348.404,174.222
10135,1.19347,58.9098,0.11809,352.093,177.512
10136,1.09436,59.7979,0.121894,350.348,177.159
10137,1.12194,60.049,0.124756,345.25,174.84
10138,1.14952,58.988,0.127027,353.737,174.875
10139,1.16826,59.578,0.118931,349.66,177.324
10140,1.21855,58.5203,0.119772,351.156,175.035
10141,1.21855,58.5203,0.119772,351.156,175.035
10142,1.21855,58.5203,0.119772,351.156,175.035
10143,1.21855,58.5203,0.119772,351.156,175.035
10144,1.21855,58.5203,0.119772,351.156,175.035
10145,1.21855,58.5203,0.119772,351.156,175.035
10146,1.21855,58.5203,0.119772,351.156,175.035
10147,1.21855,58.5203,0.119772,351.156,175.035
10148,1.16936,58.8791,0.12664,349.205,175.254
10149,1.17056,60.1919,0.117955,356.433,177.793
10150,1.17056,60.1919,0.117955,356.433,177.793
10151,1.17056,60.1919,0.117955,356.433,177.793
10152,1.17056,60.1919,0.117955,356.433,177.793
10153,1.17056,60.1919,0.117955,356.433,177.793
10154,1.17056,60.1919,0.117955,356.433,177.793
10155,1.17056,60.1919,0.117955,356.433,177.793
10156,1.18763,59.0864,0.118937,354.977,176.253
10157,1.15845,57.9903,0.127443,342.876,176.185
10158,1.15845,57.9903,0.127443,342.876,176.185
10159,1.15845,57.9903,0.127443,342.876,176.185
10160,1.15845,57.9903,0.127443,342.876,176.185
10161,1.15845,57.9903,0.127443,342.876,176.185
10162,1.15845,57.9903,0.127443,342.876,176.185
10163,1.15845,57.9903,0.127443,342.876,176.185
10164,1.15845,57.9903,0.127443,342.876,176.185
10165,1.23114,57.7513,0.12351,332.548,175.505
10166,1.23114,57.7513,0.12351,332.548,175.505
10167,1.23114,57.7513,0.12351,332.548,175.505
10168,1.23114,57.7513,0.12351,332.548,175.505
10169,1.23114,57.7513,0.12351,332.548,175.505
10170,1.16076,57.6544,0.124264,343.546,175.53
10171,1.16076,57.6544,0.124264,343.546,175.53
10172,1.16076,57.6544,0.124264,343.546,175.53
10173,1.16076,57.6544,0.124264,343.546,175.53
10174,1.19922,57.4555,0.122101,348,175.402
10175,1.19922,57.4555,0.122101,348,175.402
10176,1.19922,57.4555,0.122101,348,175.402
10177,1.19922,57.4555,0.122101,348,175.402
10178,1.19922,57.4555,0.122101,348,175.402
10179,1.19922,57.4555,0.122101,348,175.402
10180,1.19922,57.4555,0.122101,348,175.402
10181,1.19922,57.4555,0.122101,348,175.402
10182,1.19922,57.4555,0.122101,348,175.402
10183,1.19922,57.4555,0.122101,348,175.402
10184,1.19922,57.4555,0.122101,348,175.402
10185,1.21071,59.088,0.12443,338.659,174.884
10186,1.21071,59.088,0.12443,338.659,174.884
10187,1.21071,59.088,0.12443,338.659,174.884
10188,1.07296,60.1703,0.131337,338.397,180.324
10189,1.08188,58.8574,0.128424,327.696,176.011
10190,1.08188,58.8574,0.128424,327.696,176.011
10191,1.06488,58.5866,0.131205,333.625,177.539
10192,1.06488,58.5866,0.131205,333.625,177.539
10193,1.06488,58.5866,0.131205,333.625,177.539
10194,1.06488,58.5866,0.131205,333.625,177.539
10195,1.06492,59.4504,0.126112,345.04,175.307
10196,1.06492,59.4504,0.126112,345.04,175.307
10197,1.08411,61.8344,0.125059,349.78,174.171
10198,1.08461,62.4629,0.123325,357.816,174.072
10199,1.08461,62.4629,0.123325,357.816,174.072
10200,1.08461,62.4629,0.123325,357.816,174.072
10201,1.08461,62.4629,0.123325,357.816,174.072
10202,1.08461,62.4629,0.123325,357.816,174.072
10203,1.08461,62.4629,0.123325,357.816,174.072
10204,1.08461,62.4629,0.123325,357.816,174.072
10205,1.08461,62.4629,0.123325,357.816,174.072
10206,1.13744,62.2514,0.122045,351.088,173.844
10207,1.13744,62.2514,0.122045,351.088,173.844
10208,1.03912,62.6069,0.125474,346.476,174.924
10209,1.03912,62.6069,0.125474,346.476,174.924
10210,1.03912,62.6069,0.125474,346.476,174.924
10211,1.03912,62.6069,0.125474,346.476,174.924
10212,1.11853,63.8755,0.125485,350.314,176.037
10213,1.10616,62.5886,0.125361,366.65,174.254
10214,1.10616,62.5886,0.125361,366.65,174.254
10215,1.10616,62.5886,0.125361,366.65,174.254
10216,1.10616,62.5886,0.125361,366.65,174.254
10217,1.10909,62.3808,0.126565,382.902,174.727
10218,1.10909,62.3808,0.126565,382.902,174.727
10219,1.10909,62.3808,0.126565,382.902,174.727
10220,1.08149,60.9859,0.121264,388.265,175.607
10221,1.08149,60.9859,0.121264,388.265,175.607
10222,1.08149,60.9859,0.121264,388.265,175.607
10223,1.08149,60.9859,0.121264,388.265,175.607
10224,1.0439,60.9171,0.125502,417.313,172.542
10225,1.0439,60.9171,0.125502,417.313,172.542
10226,1.0439,60.9171,0.125502,417.313,172.542
10227,1.0439,60.9171,0.125502,417.313,172.542
10228,1.0439,60.9171,0.125502,417.313,172.542
10229,1.0439,60.9171,0.125502,417.313,172.542
10230,1.0439,60.9171,0.125502,417.313,172.542
10231,1.0439,60.9171,0.125502,417.313,172.542
10232,1.0439,60.9171,0.125502,417.313,172.542
10233,1.0439,60.9171,0.125502,417.313,172.542
10234,1.0439,60.9171,0.125502,417.313,172.542
10235,1.0439,60.9171,0.125502,417.313,172.542
10236,1.0439,60.9171,0.125502,417.313,172.542
10237,1.0439,60.9171,0.125502,417.313,172.542
10238,1.0439,60.9171,0.125502,417.313,172.542
10239,1.0439,60.9171,0.125502,417.313,172.542
10240,1.0439,60.9171,0.125502,417.313,172.542
10241,1.0439,60.9171,0.125502,417.313,172.542
10242,1.0439,60.9171,0.125502,417.313,172.542
10243,1.0439,60.9171,0.125502,417.313,172.542
10244,1.08348,60.5207,0.121839,415.051,174.708
10245,1.08348,60.5207,0.121839,415.051,174.708
10246,1.08348,60.5207,0.121839,415.051,174.708
10247,1.08348,60.5207,0.121839,415.051,174.708
10248,1.03338,59.7654,0.129652,409.611,172.9
10249,1.03293,59.0671,0.127531,404.526,172.688
10250,1.02487,58.2229,0.128587,394.321,173.859
10251,1.02487,58.2229,0.128587,394.321,173.859
10252,1.02487,58.2229,0.128587,394.321,173.859
10253,1.02487,58.2229,0.128587,394.321,173.859
10254,1.02487,58.2229,0.128587,394.321,173.859
10255,1.02487,58.2229,0.128587,394.321,173.859
10256,1.02487,58.2229,0.128587,394.321,173.859
10257,1.02487,58.2229,0.128587,394.321,173.859
10258,1.02487,58.2229,0.128587,394.321,173.859
10259,1.02487,58.2229,0.128587,394.321,173.859
10260,1.02487,58.2229,0.128587,394.321,173.859
10261,1.02487,58.2229,0.128587,394.321,173.859
10262,1.03861,57.6173,0.131071,386.793,174.424
10263,1.03419,58.7181,0.130728,393.192,173.375
10264,1.03419,58.7181,0.130728,393.192,173.375
10265,1.03419,58.7181,0.130728,393.192,173.375
10266,0.989305,59.9405,0.126354,387.078,175.88
10267,0.989305,59.9405,0.126354,387.078,175.88
10268,0.989305,59.9405,0.126354,387.078,175.88
10269,0.989305,59.9405,0.126354,387.078,175.88
10270,0.989305,59.9405,0.126354,387.078,175.88
10271,0.989305,59.9405,0.126354,387.078,175.88
10272,0.989305,59.9405,0.126354,387.078,175.88
10273,0.989305,59.9405,0.126354,387.078,175.88
10274,0.989305,59.9405,0.126354,387.078,175.88
10275,0.985147,60.6057,0.13186,398.412,174.607
10276,0.964331,61.7994,0.124488,407.279,176.398
10277,0.964331,61.7994,0.124488,407.279,176.398
10278,0.948324,61.8944,0.127212,414.473,173.844
10279,0.952019,60.1237,0.131915,416.209,173.191
10280,0.952019,60.1237,0.131915,416.209,173.191
